dataset,text,label,multilabel
d,@user @user i learn islamic education in schools and im still gay honey,0,
d,all they have to do is recognize that mass immigration is not politically possible that the battle over it will only intensify and eventually spill over into political violence as the demographic balance shifts at that point even liberals will start looking for the exits,0,
d,@user i disagree with you on interracial marriages i am a 1 st generation american chinese married to a white man we both have found the christ for me it abt the culture u choose to follow than ur race i have seen many asians in us following the trad western culture than many urban whites,0,
d,@user these people always make it so obvious they are feminazis it like they all signed a contract to look the same,0,
d,oh hush rt @user sliding in dms in this economy whew child the ghetto,0,
d,@user @user and she ’ a fucking raghead moslem intentional spelling,1,religion
d,if you ’ re an army that is republican you are not welcome here we hate you,1,other
d,@user anonymous jews,0,
d,i find myself trying to relate with most lesbians by well being gay,0,
d,@user do not hate yourself for your physical appearance why the heck am i so ugly ughh,0,
d,this bitch is weird as shit,0,
d,@user census questions only harm illegal immigrants,0,
d,pray that my mom white blood count and platelets come up and stay up in jesus mighty name,0,
d,@user @user bc he ’ a white man 💋,0,
d,guus check out the anazing offers on the streetsmartsensation nissan micra @user,0,
d,breaking president trump says he giving strong considerations to placing illegal immigrants in sanctuary cities ap,0,
d,@user but did not romans crucified christ so why blame jews 🤔,0,
d,not sure what is hypocritical about being anti violence against women a lot of the people on gab have christian values or are generally good people if you are not that on you,0,
d,@user hey beautiful we in the uk stand with you we love our muslim brothers we love you too,0,
d,@user so the nazis at @user hate free speech,0,
d,@user i was raped <date> april ain t shit lol cancelapril,0,
d,the type of individualism to which you refer is jewish inculcated special snowflake faggotry everyone group but retarded white cuckservatives practices identity politics collectivists will roll over the individual every time just admit you are too cowardly to stand up for your people,1,sexuality
d,i do not care about so called exceptional white people who are not racist at the end of the day white supremacy is a business,0,
d,gay people tweeting about got just look like they ’ re ready to party and play,0,
d,@user looked through this guys account very islamaphobic we don ’ t need another one of those,0,
d,they ain ’ t down w me but they kno i ’ m <number> bitch that it ’ up w,0,
d,so what have niggers in general ever done for us except create havoc i have known hundreds of great blacks both here and in africa the tigray tribesmen of ethiopia are truly amazing but american ghetto blacks are the scum of the earth,1,racism
d,she know she my dawg she said if any bitch try to hurt u i ’ m beating her ass 😭 😭,0,
d,so are we gonna get let ’ get married or is baby boy the closest thing to it we ’ ll ever get @user ghettobaby,0,
d,facebook full of violence and hate speech,0,
d,are not we muslims stopshiitevictimization,0,
d,@user truly the ghetto,0,
d,paper towels roflmmfao try beach towels and you want a white couch blinks,0,
d,@user no its gay,0,
d,@user @user fucking kill yourself,1,other
d,@user i ’ m a moslem but i like silent night n have yourself a merry little christmas,0,
d,@user marquis de valmont prediction for notting hill coonival niggers will attack police with bottles and rocks after a few hours they will go home some guardianista will bleat about modern britain,1,racism
d,@user whoever wrote that is the goat,0,
d,if you think ronaldo is better than messi you are either a liar or a retard,0,
d,been through some bad shit i should be a sad bitch who woulda thought it turn me to a savage,0,
d,keep me from drawing fanart for the second save nct dream episode they all look so cute in traditional clothes omg,0,
d,billie eilish is the mother of all depressed gay kids,0,
d,it also shows how few white people actually know black people,0,
d,a muslim who plants a tree or sows a field from which man birds and animals can eat is committing an act of charity ” muslim,0,
d,women women women,0,
d,new the justice department is reportedly considering making it easier to deport immigrants who use public benefits reuters,0,
d,escape from the ghetto of grievance culture and permanent victimhood take the green pill and croak your free speech on gab,0,
d,@user no muslim country have nuclears other than pakistan,0,
d,ramadan kareem to all my mutuals muslims and all muslims around the world 💖,0,
d,ramadan kareem to you all both muslims and non muslims may this month brings peace happiness and brings people together,0,
d,enjoy who you are do not hate yourself for what you arent,0,
d,deadass dropped that debit for lipgloss rn gloss bitch i am shiny,0,
d,@user i like u becoz u r a beautiful girl muslimah ⚘ ⚘ ⚘,0,
d,yfw deadpool is trolling niggers to death irl,1,racism
d,while some muslims hang out at clubs in ramadan non muslims see beauty of islam and accept islam 💕 😏,0,
d,@user you do not speak for women,0,
d,@user so islamaphobia bad anti semitic just fine no both are bad,0,
d,@user listen i don ’ t lie but yeah yeah i don ’ t hate you just strongly dislike you at times,0,
d,@user @user maybe they should not support racist homophobic islamophobic 🐷 🐷,0,
d,i have done my heavy thinking and reached the following conclusion fascism communism are evil twentieth century barbarism that should be opposed by all decent people there are other evils too such as jihadi islam and sjw leftism but nazism stalinism maoism are especially heinous,0,
d,@user refugees acceptance needs to be proportionate to refugee creation the us should take most of them,0,
d,since it has already been established that as an aggregate blacks could integrate just fine in this country and still do in many parts of the country its clear the issue must lie with other factors specifically with post <number> urban black populations,0,
d,i am hoping this will clean out a lot of the shit in houston like katrina did with new orleans louisiana just used katrina to dump all of their niggers in houston and crime rates went through the fucking roof,1,racism
d,<number> dead due to floods this week in houston over <number> dead due to gun violence in chicago <number> hours of coverage from chicago on fox or cnn or oan or any network not saying there should be gun control just saying there is no news control,0,
d,@user non muslims can follow on muslim laws in shariah,0,
d,i promise that if president trump finds a way to blame democrats for why you raped <number> year old girls it sick,0,
d,whoever the other announcer is for this finals game is making no sense he really said the warriors had no business being in the series,0,
d,many reasons i just know when m billions of blax muzzeez la raza jews and christinas say they want to exterminate all white people and start doing it i believe them,1,religion
d,@user nothing wrong with being gay i ’ ll just leave it at that,0,
d,@user @user go one better and let it out free charge to some middle eastern refugees,0,
d,we need to respect muslim army because they are human too,0,
d,@user @user dressed in all white is this why smollett thought a couple white guys did it good grief what a 🤡 show,0,
d,@user @user fire every employee that walks out and replace them with newly sworn in legal immigrants,0,
d,@user “ lets go gays ”,0,
d,@user so you are fine with a bunch of muslim men stopping traffic in the middle of a busy new york street to pray to mecca,0,
d,pomona ain ’ t ghetto enough i need to move,0,
d,@user my academia nerd self is here for @user speaking about using research to inform gun violence policy,0,
d,black americans listen closely to this debate you have been replaced by illegal aliens,0,
d,@user @user it is the fact that he defending an homophobic white supremacist whose a friend says it all,0,
d,@user we love our legal immigrants,0,
d,since <time> na syempre parehas naman maingay maya <number> points sa lahat ng auradon students love you guys have a great night,0,
d,katie pavlich @user white house press corps shocked to learn illegal immigrants are not eligible for federal relief benefits reserved for citizens,0,
d,@user @user the nazis made the prisoners in the death camps sing it every morning,0,
d,@user this reminds me of this one pic from the 1 8 0 0 depicting a chronic masturbator as retarded lmao,0,
d,@user omg we ’ re so gay,0,
d,@user jesus is gay bt he the good kind of gay not like them fucking gay ponies,1,sexuality
d,please people please stop posting photos of that ulgy bitch that lost the election and of that moslem faggot that never was president please im sick of their faces,1,
d,this is the general attitude of all ghetto apes,1,racism
d,oh here it comes muh not all jews bullshit fuck off kike jews have been europeans mortal enemys a thousand years before sand niggers even invented their fucked religion,1,
d,or like the right amount of horny but not for lesbians,0,
d,life is so ghetto i am tired,0,
d,waddup twitter i just want u to know that i am queer as heck and that also u should drink lots of water bc it hot today and you deserve it,0,
d,i don ’ t hate you i ’ m just disappointed you turned into everything you said you ’ d never be 🙁,0,
d,@user @user you better shut up you know nothing about us and malaysia is “ islamic country ” so can u please have some respect,0,
d,happy eid al adha to out muslim brothers and sisters ❤ ️,0,
d,happy eid al adha to all my muslim followers 💗,0,
d,@user @user not every muslims has will to kill every non muslim all i am saying is we must stand with them,0,
d,@user you muslim also how ’ ya day goin 😁,0,
d,i ’ m not gonna promote anything of mine free palestine 🇵 🇸 🇵 🇸 🇵 🇸 🇵 🇸 🇵 🇸 🇵 🇸 🇵 🇸 🇵 🇸 🇵 🇸 🇵 🇸 and eid mubarak to all my muslim brothers and sisters ❤ ️ 🕌 🌙,0,
d,@user u should stop being so eager to have fights with jews based on whatever weird personal interaction ur referring to,0,
d,gurl i am not even african american i wouldnt probably visit the ghetto to visit family my fam is pretty conservative just hardworking caribbean folk,0,
d,immigrants founded this country,0,
d,@user this is great though the story photo of my sophomore year dorm room felt a little too on the nose,0,
d,@user in my country evangelicals are the actual jews tho 😄,0,
d,@user @user do you mean voter manipulation and voter harassment teams,0,
d,i ’ m sorry gay community call me by my name wasn ’ t it fam,0,
d,how ghetto do you have to be to steal from your friends,0,
d,@user cool now do jews,0,
d,if no one else is gonna say it i will little violence gt tantrum,0,
d,sorry i haven ’ t tweeted in a while i ’ m too busy having gay sex,0,
d,@user @user we have a certain talent that women like,0,
d,@user @user given muslims in ireland go back about <number> years i wont worry,0,
d,@user @user what war on women your talking points are tired and old give it up,0,
d,i can ’ t wait to buy a brand new <number> ” bad bitch wig,0,
d,who active let gain followers drop an emoji and follow whoever likes your comment 🤩,0,
d,@user seven north korean refugees are missing in shenyang china <number> <number> occurred please please help them,0,
d,i wish i was born as a simple field mouse and not this terribly medicated erratic all consuming homosexual trapped in a capitalist society,0,
d,@user @user are not criminals the “ sworn enemy of the police ” if we are robbed raped attacked we call the police,0,
d,@user i like immigrants,0,
d,not a grammar nazi but,0,
d,these bitches fuck who win that ’ why i always win the streets took my dawg in turned me into a man,0,
d,@user is my crush from last year bisexual gay ✋ 🏽,0,
d,oh well now you have really hit the heights of alt right stupidity jews are pedophiles brilliant the more you anglin supporters post the more ammo you give the left keep it up you are our worst enemy not them,1,religion
d,@user so you ’ re saying i ’ m a freak but it ’ okay it doesn ’ t fit my shoe 😤,0,
d,me trying to figure out what soccer stans are saying is not working i am a lesbian i cant understand none of it,0,
d,@user bataclan wasnt for protecting jews was for what happened in russia,0,
d,you wanna know what i miss about college bonus dollars paying for food is ghetto as hell,0,
d,@user @user no blacks no asians no fems,1,racism
d,i can ’ t believe i have class on fridays for the first semester ever so ghetto,0,
d,@user makes no sense to rent homie it ’ actually retarded,0,
d,to the darling freshman who hit on me in our very first islamic studies course call me mother,0,
d,@user reply if you ’ re gay,0,
d,my twitter is literally all islam amp fairouz my only two interests in life 😌 🤝,0,
d,@user you mean illegal immigrants,0,
d,everyone in your life is a fucking lie i promise,0,
d,misábadoconelartista miluskaeskenazi canta y baila i will always love you whitneyhouston en @user 💃,0,
d,@user @user nazi is just a anglicised word for nationalist are you a nazi or do you just defend them in public,0,
d,twas a moment when i realized that my friend is actually my gay friend,0,
d,@user @user and the government is supposed to protect from nazis,0,
d,@user she was fine until she said ghetto she tried it she rly did,0,
d,@user you know that muslims are real brits right,0,
d,@user i wonder if some chickens are gay,0,
d,working <number> days a week is ghetto but i ’ m still going 😭,0,
d,so then why would you be against taking away certain freedoms from women such as the right to race mix pornography lobby for sand nigger refugees etc,1,racism
d,this is very true also the reason asians get the asian fever after drinking,0,
d,whores they dont understand morals respect etc yea we can popularise white nationalism etc alot of ppl especially most women are too degenerate to understand the concept you need a no bullshit message to deal with degenerates hence whitesharia,1,gender
d,im sweet and don ’ t have the nature or guts to be rude bitchy prestige and sadly people take advantage of it,0,
d,chinazi this is china this is hong kong today,0,
d,events of karbala are for every muslim to mourn and not only shias,0,
d,@user omg lol i fucking hate this meme 😭 😭 😭 😭 😂 😂,0,
d,@user i ’ m so sorry you and your wife had to endure that racism not all white people are like that ignore the ignorant,0,
d,what normal woman on earth needs the german government police to remind women not to jog alone i hope swedish police have warned its women also,0,
d,the blur the retard,0,
d,@user @user living on the blood and sweat of illegal and exploited immigrants is not something to be proud of,0,
d,@user how bored they all look,0,
d,<number> rt and i ’ ll explain why banning guns will not help to stop gun violence,0,
d,i ’ m a pretty bitch i don ’ t deserve to be stuck in bakersfield,0,
d,we must secure the existence of vape pens and a future for white vape clouds,0,
d,rt @user moving is so ghetto who tf wanna pack up boxes all day 🥴,0,
d,@user @user all nazis were uncles,0,
d,@user i ’ m hearing the greenhorns are confident tomorrow kicker saying your lads only scraped past the reds etc can ’ t see it myself,0,
d,les vocals de junhoe dans just go 😔,0,
d,@user @user jews and the stupid holocaust myth,1,religion
d,@user it is a muslim ummah issue what you scared of loss of money,0,
d,buying white baps instead of brown because it ’ sunday and i ’ m a crazy mofo who can ’ t be tamed,0,
d,shaking ass is considered goofy now whew chile the ghetto 🥴,0,
d,someone please come claim me 😔 this single shit ghetto,0,
d,not even close to the same argument no white person alive today was associated in any way with slavery in the us no matter how they got here daca live here in violation of current immigration laws,0,
d,how do i work so much amp still be broke adult hood is so ghetto,0,
d,quoting ignazio silone is not a personality,0,
d,no sane white man on the planet looks at someone telling him it ok for him to be proud to be white and says no no no i need my democracy,0,
d,@user don ’ t hate yourself,0,
d,i dont recall any nigger lives matter sites getting de platformed they actually encouraged and supported and got cops blown away ds is just based whites white pride reaction to genocide isnt supremacy the real supremacists i see are niggers jews hajjis wimminazis sodomites bolshies,1,sexuality
d,anyone want to online dominate me then dm tranny tgirl sissy gay slave exposed,0,
d,@user what up brother did not know you were over here in the twitter ghetto we call gab,0,
d,clumpcake being racist to asians what new 🤭 🤭,0,
d,@user i love my muslim brother ☺ ️ ✌ 🏻,0,
d,@user @user what does the bible say about domestic violence,0,
d,i ’ m usually shy but whoever i ’ m by at the oneus concert better be ready for my screams,0,
d,@user the violence outta your gob,0,
d,twitter would have flooded with islamophobic topic if it was other way around but anyways ohm namah shivaya,0,
d,i hate you less and me more thanks i guess,0,
d,@user how can rbi put such limits this has to change and make culprits pay for it must stop harassment of depositors,0,
d,if we ’ re being real tegan became one of the baddest bitches as soon as she popped up in her first scene on the show,0,
d,love when one of my favorite shows has a gay plot twist 🤓 😎 😍 🥰,0,
d,@user normani and bts they hate you,0,
d,i hate arabs,1,racism
d,@user thank you for supporting hk standwithhk 9 2 9 globalantichinazimarch,0,
d,walls don t work walls don t wor in <number> hungary built a border barrier on its border with serbia and croatia the fence was constructed during the european migrant crisis with the aim to ensure border security by preventing immigrants from entering illegally,0,
d,@user soon we will be hearing about a caravan of immigrants planning to storm the border,0,
d,hey why was there an army of debtors and economic refugees which could flood into the continental interior during the 1 9 th century in the first place y know the western frontier settlement etc i know the magic freedom capitalism scroll protects us from stalin but why do you think that was,0,
d,sometimes i purposely type with shitty english to make grammar nazi ’ triggered,0,
d,i am not even gay but dick is dick,0,
d,@user @user but remainers love fake news meanwhile in the real world everyone canyon your nazis in action,0,
d,i want to dye my hair black silver ombré so i can ascend to peak gaye energy,0,
d,@user hopefully he ’ okay cause if he kills his self or something i ’ m blaming it on twitch like the shit twitch does is just retarded now,0,
d,i can ’ t believe y ’ all really be sitting around eating spaghetti noodles separately from the meat sauce dry ass noodles how ghetto,0,
d,mud people are the source of this climate change bull shit fuck the muddy gad damn negro fucking chocolate lookin ass nigars,1,racism
d,joaquin phoenix executed the role of the joker perfectly that was an excellent movie def go see it,0,
d,@user homo and sus,0,
d,idm helloooo 👀 im looking for a new fwendss but i mostly hype jikook 🤠 just rt rep 🙅 🏻 ‍ ♀ ️ no homophobic pls 💨,0,
d,jongin no homo but you are cute kyungsoo no homo but your dick was in my ass last night,0,
d,me inviting ppl to my house welcome to the ghetto,0,
d,@user i stand by refugees,0,
d,jdg could do why be racist to asians like pick something popular but joshua rush couldnt smoke without inhaling,0,
d,i know literally dozens of mexican immigrants who love trump because he ’ finally tackling the real issues he ’ not a racist,0,
d,i ’ ve had enough of uwu kweers faggots and d*kes <censored> amp transgenders lemme year you make some fucking noise,1,sexuality
d,in every female bestie you will always find one lesbian 😊 😋 🤗,0,
d,@user and the same with sexuality if your homophobic pick the straight one,0,
d,@user @user nazi been gone for many years,0,
d,@user ho jay gay,0,
d,i can not believe this white man called me discriminatory because i would not let him and his entitled family board first lol i can not,0,
d,@user shut up your fuckin mouth terrorist son of bitch,1,
d,@user @user are you muslim,0,
d,@user does gab community guidelines ban all calls for violence incl those protected under brandenburg v ohio can i say gas the kikes breivik was right etc or is that banned,1,religion
d,@user or if u wanna be gay about it you can go ㅎㅎㅎ,0,
d,i ’ m tired of waking up for school this shit is so ghetto,0,
d,you went behind my back for a sophomore yet shes playing you by fw one of your homeboys 💀 which you dont even know about still but ok 😆,0,
d,@user yes i am gay and yes i am muslim we exist 💅 🏽 🙄,0,
d,@user you know the girls came out and literally said they didn ’ t get raped cole tried to get clout from the whole situation,0,
d,they can informed about it all caucasians,0,
d,@user life a bitch and then you die that why we get high cause you never know when you are gonna go,0,
d,i was born a muslim i am a muslim and in ’ sha ’ allah i will die a muslim and you,0,
d,i just can ’ t vibe and party with anybody ready for my bitch to be with me in november,0,
d,it high time we hindus should think that these filthy muslims should be allowed to live here or not kamleshtiwari ypg yourprophetisgay,1,religion
d,@user @user i hope so keep trying to save more allivesmatter,0,
d,fina hatta law sta2elit l hkoume ndal nnazim hek lit events,0,
d,@user lmao actually i take that back it depends on how much i like the person 🥴 but even then sucking dick is ghetto,0,
d,you ever just not want to be alive anymore not kill yourself necessarily but just stop the life you have,0,
d,look all american good solid nw european descended white men women but have balls by your behavior fight club theme i think this is more important than which flag they will twist their photos but see the tiki closeups they still looked solid plausible,0,
d,so far this year the left has opposed free speech called for violence against political enemies and opposes due process for boys on college campuses somehow that does not strike me as anti fascist,0,
d,i think you are missing that it is young white males especially that are waking up,0,
d,o brien said that the vast majority of the <number> illegal immigrants now in daca have never been interviewed by any representative of the u.s. government either in person on over the phone,0,
d,@user trudeau muslims ko jyada chhoot de raha tha alot of refugees from muslim country,0,
d,how do i keep waking up single lol the ghetto,0,
d,i cannot go to a restaurant amp eat a burger that ’ ghetto,0,
d,sleeping alone is so ghetto i hate that shit,0,
d,@user yeah and u locked up innocent blacks,0,
d,not all niggas cheat sum just be inna house playin tekken,0,
d,@user arent u muslim clown,0,
d,@user i hate you for ignoring me trying to bully you on ig 🤷 🏾 ‍ ♀ ️,0,
d,ive been raped,0,
d,🖤 whoever lectures criminal procedure deserves happiness life and wealth my week just became great,0,
d,@user i ’ d make the swoosh white too banging regardless tho,0,
d,i needed to hate you to love me,0,
d,staycommittedmrpm all muslim world is watching to pakistan and imran khan,0,
d,@user she literally muslim,0,
d,like i just wanna nap with someone this is so ghetto,0,
d,well if you see something on bitchute saying kill all white people please let us know and we will treat that the same,0,
d,mask status off kikes are at their most dangerous in this state unlike when a crab or lobster molts and is quite vulnerable the fully exposed kike has an almost insatiable lust for goy child blood it can be distracted with gold coins but only briefly,1,religion
d,i ’ m all about empowering women 💪 🏼,0,
d,yes he was a queer as well he had something on the cops,0,
d,@user you don ’ t see whoever that is commenting on my shit 😭 😭 i can ’ t even see the retweet or responses tho,0,
d,war has always existed for certain the deadliness and sheer violence of action available these days is stunning people have no idea how bad it can get good luck trying to out run that drone homeboy,0,
d,couple friends you know bitches get funny,0,
d,no calls for violence are not free speech and should never be tolerated,0,
d,@user this is the ghetto i hate it here,0,
d,@user “ i ’ am just gay ” zyneer,0,
d,im gonna rt lesbian porn so yea,0,
d,today quote from my very gay partner i forgot men could have girlfriends,0,
d,@user bottom line is islam has nothing to do with it,0,
d,@user @user no blacks no jews attended the polish far right independence march for fear of their lives,0,
d,thank ya baby gays ✌ ️ 😉,0,
d,@user i hate you,0,
d,yo i fucking hate being in love so much lmao this shit trash,0,
d,@user @user i ’ m actually an arab muslim and i hate spicy food so many ppl don ’ t know that lmao,0,
d,@user the campus is also a place where the law must be observed and should not be used as a cover for violence,0,
d,@user y are u focusing on that when nazis exist,0,
d,top of it bitch happy sunday i hope you all make it to church i will not but i hope you all do,0,
d,@user sorry islam law lied everything,0,
d,does asians mean east asians such as chinese japanese etc or does that include indians also,0,
d,when i drink big red i feel really ghetto,0,
d,@user i fucking hate this shit it ’ a cellphone picure from a screen lol,0,
d,how do you see or treat homosexuals,0,
d,@user <number> bus loads of immigrants landed in bandonnel military airport today <date> this has now been confirmed,0,
d,@user he wasn ’ t islamophobic because of trump he ’ a nut case that her policies and antisemitism has sent him overboard,0,
d,@user @user it should not be about muslim hindu and all he is a citizen of ths country just like all of us,0,
d,@user he ’ not a nazi,0,
d,shame on you @user for promoting violence by your colorskadamadshukla nationwithasim,0,
d,@user @user nancy pelosi never said that the wall would violate the rights of illegal immigrants,0,
d,when most people hate your camera angle choice @user,0,
d,single life is very ghetto,0,
d,may allah increase and strengthen the iman of all muslims,0,
d,@user they might as well of added all immigrants considered no crb checks required,0,
d,@user i ’ m howling at the dirty jewelry,0,
d,framing thanksgiving as solely a day of gratitude and family while completely erasing the pain native americans feel today is violence,0,
d,that cranberry bullshit is just some ghetto jello,0,
d,@user britain ’ first you have ignored our elderly our veterans and our homeless you have put refugees first before brits,0,
d,@user d islamexplorer bro 😂,0,
d,@user i dont hate you,0,
d,@user i hate you but sometimes i love you,0,
d,@user liberals want them here as immigrants,0,
d,@user y are u focusing on that when nazis exist,0,
d,@user frere t ’ es gay,0,
d,especially helping the refugees where to even begin this is so sad i don ’ t want to look,0,
d,@user play it its actually really fun kinda above my skill level but i luv how it looks also cloud is a depressed gay,0,
d,@user the day you people stop believing in that shit religion made up by some goatfucker who smoked crack in a cave in the 5 th century,1,religion
d,@user @user rue <number> is the ghetto,0,
d,@user @user climate change is a fucking hoax,0,
d,@user i liked kill the jews with thumbs up better,1,religion
d,@user @user hi mr lebron can i ask for a shoe,0,
d,@user why donot those countries accept the muslims from all over the world if they are so empathetic,0,
d,@user what if the illegal immigrants are hindus,0,
d,kill all gays,1,sexuality
d,@user @user i only see some muslims but nothing else typical for the cowards jailcarola,0,
d,@user @user yea those people were immigrants too all one big melting pot of immigration lovely,0,
d,@user @user there is a reason some states are majority retard and if given the choice they would build farms or malls over them,0,
d,@user @user northeast understandable they have apoint why muslims,0,
d,swirl in the white evening sun,0,
d,@user say goodbye sou nazista,0,
d,my sex drive retarded i wanna be nasty <number> <number> 😂 😫,0,
d,every action by the establishment government seems to be in direct conflict to the well being and betterment of its citizens this government no longer operates with the consent of the governed but rather under direct threat of violence against us,0,
d,a white dress and red lipstick make everything better,0,
d,dang ever since my friends sisters been into kpop she went from dating yt men to only asians,0,
d,@user y are u focusing on that when nazis exist,0,
d,i hate dykes,1,sexuality
d,@user he also a white man whose family was killed by white supremacist nazis weird how that works,0,
d,what the hell is this guys problem we are not trying to deny free speech to those who like to suck dicks man you just can not please faggots apparently unless of course your fisting them i guess,1,sexuality
d,expectations are a bitch,0,
d,@user parts of india are awful but immigrants do not become western because they will in the west ppl forget that,0,
d,wow i ’ m really single how ghetto,0,
d,hugs each amp every akkian out there maa hod di salgay fans ki sonagachi ki item salman,0,
d,fuck all you gay bitches that are gonna buy the codename elf bundle kys niggers,1,
d,@user happy hanukkah for all jews,0,
d,wore a white shirt and spilled coffee on it again thats cool im notmal,0,
d,@user i am a muslim wish you one and all merry christmas 🎄,0,
d,ever since i called my dad out on he homophobia he stopped a winning,0,
d,@user typical ghetto garbage,0,
d,i wish the holocaust actually killed <number> million jews that would have been awesome,1,religion
d,@user and brought up thots and peace like innocent girls aren ’ t raped and kidnapped every day,0,
d,my oriental compass is not perfect but i can pick out korean japs and chinese in a crowd of asians pretty well and you are right the long torso short legs is mostly a chinawoman thing and sometimes korean this is why btw koreans are great squatters pound for pound,0,
d,@user ok lets switch homophobic king 🚫 👨 ‍ ❤ ️ ‍ 💋 ‍ 👨,0,
d,@user let not forget him shielding zaush not banning nazi imagery and cub porn until forced still allowing zoophilic content feral porn,0,
d,@user no like dead ass we was in the ghetto last night it was crackin lmfao,0,
d,never try to prove yourself to anyone if they want to hate you they will just enjoy it,0,
d,@user the trump woman must be raped 😠 😠 😠 😠 💩 💩 💩 💩,1,other
d,wii dear iran it was us we don ’ t like you sand niggers,1,racism
d,@user suse juat gtfo out of this country you useless islamist,1,religion
d,fucking niggers man,1,racism
d,@user @user they are us they speak a language of our family have preislamic european traditions and culture,0,
d,this single shit ghetto,0,
d,@user yet colin nike exploits asians at an alarming rate i hate graham and the cult45 but i agree with him on this,0,
d,just in case u all forgot the doctor hates nazis doctorwho,0,
d,@user so now trump cares about american immigrants bogus gop agendas,0,
d,@user start my new job on monday and need to buy some new shoes from asos 🙏,0,
d,am i the only who doesn ’ t find white men attractive 🤮,0,
d,i haven ’ t had sex since <number> how ghetto,0,
d,waris pathan what kind of secular muslim are you who said sorry to muslims because you said ganpati bappa mourya baapdadainsult,0,
d,@user christian or muslim your heart and love towards humanity is what makes you a good christian and a good muslim,0,
d,@user fuck em let them towel heads burn,1,
d,rundown of the rules <number> only no harassment shipping safe space do not start shipping drama,0,
d,you can read his statements for yourself why can not he say wall instead of the gay faggot words border security because there will be no wall fucking jared kushner and ivanka fucking us too by making daddy trump believe this dumb daca shit scam,1,sexuality
d,ever notice how these women resemble each other,0,
d,@user damn thoes legs 🥵 🥵 🥵,0,
d,as long as you gettin money yo bitch don ’ t care if you don ’ t go out,0,
d,i only want to go to coachella for one day to see my king and queen frank ocean and lana del rey this is violence @user,0,
d,is twiiter is banned for muslims twitterstayfair,0,
d,worst mistake ever shouldve sliced off the balls of all africans killed them just like the arabs typical christ cuck pussies why the fuck would you endanger your white stable gene pool by allowing africans to breed jews subverted your cucked religion for a reason,1,racism
d,@user sukanyadevi was abducted raped and murdered and ghandy family pappu did it,0,
d,damn you insomnia i hate you sm,0,
d,if <number> is completely straight and <number> is completely gay where do you land on the spectrum,0,
d,you hate your life just be honest,0,
d,i have a dream that liberals will stop calling people they disagree with racists or nazis,0,
d,oh to be back outside of liquidation at <number> am yellin the words to white lines by grandmaster flash x,0,
d,an explosion took place on a crowded london underground train early friday morning reportedly injuring up to <number> people at the time of this publishing postings on social media showed the aftermath of what appears to be a white bucket inside a bag with wires sticking out of it,0,
d,“ pick that cotton negro ” or whatever massa said,1,racism
d,doing the moonwalk is the only way to look cool while wiping dog crap off your shoes frankiana 4 minimissuhurado,0,
d,can not really compare seasoned battlefield sand niggers who will die for their cause to soy fed scrawny little clerk boy they tortured weev they most certainly completely fucked mannings mind,1,
d,@user wait until it ’ too hot to live here we will be climate refugees auspol,0,
d,@user @user some might say it somewhat flippant to compare such an incident to the extermination of <number> million jews,0,
d,@user what anti immigrant agenda is that please explain,0,
d,“ y ’ all got everybody infiltrating negroes ” nicki minaj,0,
d,the more these liberal scum are raped and buggered the more my smile widens it is their just desserts for inflicting their filth on sociey and i sincerely hope more liberal fucktards and politicians are raped and murdered by third world animals they bring to the west karma,1,refugee
d,@user no but someone got silk touch and placed one diamond block at level <number> to troll them haha retard,0,
d,abortion is violence violence is not healthcare abortion is not healthcare whywemarch,0,
d,@user this adult shit ghetto,0,
d,faggots are pedophiles that how the recruit fags,1,sexuality
d,@user you accomplished everything you mentioned in the larry king interview didnt you i hate you and i ly,0,
d,@user @user ex muslims encourage islamophobes to do so,0,
d,@user and not just soviet jews were among the most important scientists ever since the astronomy schools of babylon,0,
d,rajiniwithindianmuslims from <number> coimbatore blasts till now thalaivar has always been supportive to muslim brother,0,
d,females can be so pretty amp kill it by tryn too hard to be “ ghetto ” n “ hood ” when they really squares its a shame 🤦 ‍ ♀ ️,0,
d,@user nope muslims cry so often because their mothers get fucked a zillion times in the ass that too by a hairy maulana,1,religion
d,@user @user this means there are not illegal immigrants,0,
d,@user katniss was lesbian let ’ be honest,0,
d,i love relationships and i love love 🥰 can ’ t believe i ’ m single this v day how ghetto,0,
d,sleeping alone ghetto asf <number> <number>,0,
d,@user syrian muslims suffer a lots,0,
d,i fucking hate fags,1,sexuality
d,solating den some random kid steps ok sejadah with shoes 😔 ✊ 🏻 feelsbadman,0,
d,@user @user lost lots of dads already this year to abusive women i am done crying,0,
d,@user they are both gay listen to better bands made by better bands gang,0,
d,ngebathin ultraviolence album sad girl,0,
d,i ’ m tryna stop the violence but i can ’ t help but kill these hoes,1,gender
d,@user every time i go to budapest it more sad more homeless more racist posters demeaning refugees last time i saw tents in the park,0,
d,i love my women but she thinks i ’ m playing,0,
d,@user i am a white boi and i could not agree more sir,0,
d,@user not me bitch,0,
d,i am an ahmadi muslim anyone contesting that can get lost not in <number> folks,0,
d,@user @user i hate you so much im choking over here 🤣 🤣 🤣 🤣,0,
d,@user all it is is 5 v5 point and click lmao kill all to win or plant the bomb for it to explode defuse,0,
d,i don t even know what you are talking about no violence,0,
d,@user @user who was so atrocious that even nazis feared them the red army,0,
d,@user justice for josh ryen the ryen family chris hughes and the women who were raped by cooper,0,
d,fuck allah that wanna beef shit nigga lets make a mill 💰,1,religion
